"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_0","Input.input_1","Input.input_2","Input.input_3","Input.input_4","Input.input_5","Input.input_6","Input.input_7","Input.input_8","Input.input_9","Answer.q00","Answer.q01","Answer.q02","Answer.q10","Answer.q11","Answer.q12","Answer.q20","Answer.q21","Answer.q22","Answer.q30","Answer.q31","Answer.q32","Answer.q40","Answer.q41","Answer.q42","Answer.q50","Answer.q51","Answer.q52","Answer.q60","Answer.q61","Answer.q62","Answer.q70","Answer.q71","Answer.q72","Answer.q80","Answer.q81","Answer.q82","Answer.q90","Answer.q91","Answer.q92","Approve","Reject"
"3UV0D2KX1MDTQT8P23VVK4XZBHA4F6","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Sat Apr 11 14:33:03 PDT 2020","3","BatchId:3990445;OriginalHitTemplateId:928390905;","3600","259200","Sat Apr 18 14:33:03 PDT 2020","","","3S96KQ6I9NYIWE7DG06FSW2WVX3TDY","A3BB2C6SLDYAN0","Approved","Sat Apr 11 15:37:15 PDT 2020","Sat Apr 11 16:02:41 PDT 2020","Tue Apr 14 16:02:41 PDT 2020","Tue Apr 14 16:02:48 PDT 2020","","","1526","100% (43/43)","0% (0/0)","0% (0/0)","report : majority of voters would be in line with all of them","apple launches new iphone program","senator 's father calls for increased funding for senate","man who has n't been able to get into the office","woman has no idea how to get to know what it is","royal baby has no idea what to do with his parents","universal studios: a new way to connect with the world....","dnc to hold national convention","papa johns to make $2.5 billion in new tax breaks","Trump Orders All Flags To Half-Staff In Honor Of American Killed On Episode Of Blue Bloods","0","0","1","1","0","1","1","0","1","0","0","1","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","1","1","3"
"3UV0D2KX1MDTQT8P23VVK4XZBHA4F6","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Sat Apr 11 14:33:03 PDT 2020","3","BatchId:3990445;OriginalHitTemplateId:928390905;","3600","259200","Sat Apr 18 14:33:03 PDT 2020","","","3SPJ033422XRGM6Z02FP3BPOFJFYJ3","A2KQ77N4EYAUO3","Approved","Sat Apr 11 15:08:58 PDT 2020","Sat Apr 11 15:10:29 PDT 2020","Tue Apr 14 15:10:29 PDT 2020","Tue Apr 14 15:10:48 PDT 2020","","","91","100% (8/8)","0% (0/0)","0% (0/0)","report : majority of voters would be in line with all of them","apple launches new iphone program","senator 's father calls for increased funding for senate","man who has n't been able to get into the office","woman has no idea how to get to know what it is","royal baby has no idea what to do with his parents","universal studios: a new way to connect with the world....","dnc to hold national convention","papa johns to make $2.5 billion in new tax breaks","Trump Orders All Flags To Half-Staff In Honor Of American Killed On Episode Of Blue Bloods","1","0","1","1","0","1","1","0","1","0","0","1","1","1","2","1","1","2","1","0","1","1","0","1","1","0","1","1","1","3"
"3UV0D2KX1MDTQT8P23VVK4XZBHA4F6","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Sat Apr 11 14:33:03 PDT 2020","3","BatchId:3990445;OriginalHitTemplateId:928390905;","3600","259200","Sat Apr 18 14:33:03 PDT 2020","","","3YMU66OBIO2V3PQ9IWQYKY25XVKGHH","A35CL66BEUSJ5Z","Approved","Sat Apr 11 14:52:32 PDT 2020","Sat Apr 11 14:53:00 PDT 2020","Tue Apr 14 14:53:00 PDT 2020","Tue Apr 14 14:53:48 PDT 2020","","","28","100% (181/181)","0% (0/0)","0% (0/0)","report : majority of voters would be in line with all of them","apple launches new iphone program","senator 's father calls for increased funding for senate","man who has n't been able to get into the office","woman has no idea how to get to know what it is","royal baby has no idea what to do with his parents","universal studios: a new way to connect with the world....","dnc to hold national convention","papa johns to make $2.5 billion in new tax breaks","Trump Orders All Flags To Half-Staff In Honor Of American Killed On Episode Of Blue Bloods","0","1","3","1","0","2","0","0","2","1","1","2","0","0","2","1","0","2","0","1","2","0","1","2","1","1","3","0","0","2"
"3QE4DGPGBR5Z4T4KDN1D2PXBCWA4G5","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Sat Apr 11 14:33:03 PDT 2020","3","BatchId:3990445;OriginalHitTemplateId:928390905;","3600","259200","Sat Apr 18 14:33:03 PDT 2020","","","32EYX73OY13RX157Y6R92H52TC0URV","A3HL2LL0LEPZT8","Approved","Sat Apr 11 15:23:20 PDT 2020","Sat Apr 11 15:25:41 PDT 2020","Tue Apr 14 15:25:41 PDT 2020","Tue Apr 14 15:25:48 PDT 2020","","","141","100% (7/7)","0% (0/0)","0% (0/0)","man with no idea how to get to work","report : mom not sure what to do with cancer","senatorial candidate to be sworn in as president","FDA: Juicy Green Apple Conditioner Best Used With Juicy Green Apple Shampoo","new study finds majority of americans still have no idea how to get to work","waitress creeped out by the sight of his wife","man gets 3 percent of votes in senate race","nra to offer students $ 5,000 to help with nra funding","man who has n't been able to tell himself about his life","report : majority of americans still struggling to pay for their rent","1","1","2","1","1","2","1","1","2","1","0","1","1","1","3","0","0","1","1","0","1","1","1","3","1","0","1","1","0","1"
"3QE4DGPGBR5Z4T4KDN1D2PXBCWA4G5","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Sat Apr 11 14:33:03 PDT 2020","3","BatchId:3990445;OriginalHitTemplateId:928390905;","3600","259200","Sat Apr 18 14:33:03 PDT 2020","","","345LHZDEDYMZEZK5NGQDKJ2MNYJU3Q","A3BB2C6SLDYAN0","Approved","Sat Apr 11 15:13:43 PDT 2020","Sat Apr 11 15:24:05 PDT 2020","Tue Apr 14 15:24:05 PDT 2020","Tue Apr 14 15:24:48 PDT 2020","","","622","100% (43/43)","0% (0/0)","0% (0/0)","man with no idea how to get to work","report : mom not sure what to do with cancer","senatorial candidate to be sworn in as president","FDA: Juicy Green Apple Conditioner Best Used With Juicy Green Apple Shampoo","new study finds majority of americans still have no idea how to get to work","waitress creeped out by the sight of his wife","man gets 3 percent of votes in senate race","nra to offer students $ 5,000 to help with nra funding","man who has n't been able to tell himself about his life","report : majority of americans still struggling to pay for their rent","1","0","1","1","0","1","1","0","1","1","1","3","1","0","1","1","0","1","1","0","1","1","0","1","0","0","1","1","0","1"
"3QE4DGPGBR5Z4T4KDN1D2PXBCWA4G5","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Sat Apr 11 14:33:03 PDT 2020","3","BatchId:3990445;OriginalHitTemplateId:928390905;","3600","259200","Sat Apr 18 14:33:03 PDT 2020","","","3IO1LGZLKAR0DL0A3FN6VUWH0YV86W","A13WYZ8AXD6ODX","Approved","Sat Apr 11 15:25:06 PDT 2020","Sat Apr 11 15:28:18 PDT 2020","Tue Apr 14 15:28:18 PDT 2020","Tue Apr 14 15:28:48 PDT 2020","","","192","100% (15/15)","0% (0/0)","0% (0/0)","man with no idea how to get to work","report : mom not sure what to do with cancer","senatorial candidate to be sworn in as president","FDA: Juicy Green Apple Conditioner Best Used With Juicy Green Apple Shampoo","new study finds majority of americans still have no idea how to get to work","waitress creeped out by the sight of his wife","man gets 3 percent of votes in senate race","nra to offer students $ 5,000 to help with nra funding","man who has n't been able to tell himself about his life","report : majority of americans still struggling to pay for their rent","1","0","1","1","1","2","1","0","1","1","1","2","1","0","1","1","1","3","1","0","1","1","0","1","0","0","1","1","0","1"
"3BCRDCM0ODOIL24HM2F7XF9IF4X6KV","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Sat Apr 11 14:33:03 PDT 2020","3","BatchId:3990445;OriginalHitTemplateId:928390905;","3600","259200","Sat Apr 18 14:33:03 PDT 2020","","","33JKGHPFYDON5V86WXJ62NJYFT7MN6","A35CL66BEUSJ5Z","Approved","Sat Apr 11 15:13:05 PDT 2020","Sat Apr 11 15:13:42 PDT 2020","Tue Apr 14 15:13:42 PDT 2020","Tue Apr 14 15:13:48 PDT 2020","","","37","100% (181/181)","0% (0/0)","0% (0/0)","woman has no idea what to do with the office","man who has n't been a fan of his life","north korea vows to return to normalcy","report : u.s. still most popular place in world","ra , isis , ra , ra ,","man just wants to know what he 's doing to get into conversation","taco bell introduces new pizza","iran reaches nuclear deal with iran","taco bell launches new taco bell flavor","man who has n't seen anything about his life now","1","0","2","1","0","2","1","1","3","1","0","1","0","0","1","1","1","2","1","0","1","1","1","1","1","1","3","1","1","2"
"3BCRDCM0ODOIL24HM2F7XF9IF4X6KV","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Sat Apr 11 14:33:03 PDT 2020","3","BatchId:3990445;OriginalHitTemplateId:928390905;","3600","259200","Sat Apr 18 14:33:03 PDT 2020","","","3KXIR214I5ABCJU74ALQO5Z0I7U24Z","A3KPQ7L5FS8SD6","Approved","Sat Apr 11 14:56:55 PDT 2020","Sat Apr 11 14:57:48 PDT 2020","Tue Apr 14 14:57:48 PDT 2020","Tue Apr 14 14:58:48 PDT 2020","","","53","100% (28/28)","0% (0/0)","0% (0/0)","woman has no idea what to do with the office","man who has n't been a fan of his life","north korea vows to return to normalcy","report : u.s. still most popular place in world","ra , isis , ra , ra ,","man just wants to know what he 's doing to get into conversation","taco bell introduces new pizza","iran reaches nuclear deal with iran","taco bell launches new taco bell flavor","man who has n't seen anything about his life now","1","0","1","1","1","2","1","0","1","1","1","1","0","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","1","1"
"3BCRDCM0ODOIL24HM2F7XF9IF4X6KV","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Sat Apr 11 14:33:03 PDT 2020","3","BatchId:3990445;OriginalHitTemplateId:928390905;","3600","259200","Sat Apr 18 14:33:03 PDT 2020","","","3WI0P0II62M5GZULCB1KSH1E7C5DR4","A3HL2LL0LEPZT8","Approved","Sat Apr 11 15:17:33 PDT 2020","Sat Apr 11 15:19:23 PDT 2020","Tue Apr 14 15:19:23 PDT 2020","Tue Apr 14 15:19:48 PDT 2020","","","110","100% (7/7)","0% (0/0)","0% (0/0)","woman has no idea what to do with the office","man who has n't been a fan of his life","north korea vows to return to normalcy","report : u.s. still most popular place in world","ra , isis , ra , ra ,","man just wants to know what he 's doing to get into conversation","taco bell introduces new pizza","iran reaches nuclear deal with iran","taco bell launches new taco bell flavor","man who has n't seen anything about his life now","1","1","2","1","1","2","1","1","2","1","1","2","0","0","1","1","1","2","1","1","2","1","1","2","1","1","2","0","0","1"
"3BAKUKE49H691KGF6GCN3V4F2LB1RL","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Sat Apr 11 14:33:03 PDT 2020","3","BatchId:3990445;OriginalHitTemplateId:928390905;","3600","259200","Sat Apr 18 14:33:03 PDT 2020","","","324G5B4FB421ZW9CRLFJ8TQVCB2706","A3SUDYDNOPTMGX","Approved","Sat Apr 11 15:19:24 PDT 2020","Sat Apr 11 15:20:50 PDT 2020","Tue Apr 14 15:20:50 PDT 2020","Tue Apr 14 15:21:48 PDT 2020","","","86","100% (15/15)","0% (0/0)","0% (0/0)","channel 11 to feature ` truckers '","report : majority of voters would have been in favor of each other","man in charge of being a drug-related","woman who got into television to get into conversation with her","new doritos flavored","man who died of cancer still waiting for plane crash","new mobile app","nra to hold rally for our lives","au unveils new ` c. kennedy ' theory","census bureau : ` we 're not going to be a little more '","1","0","1","1","1","2","1","1","2","1","0","1","1","1","1","1","1","2","1","0","1","1","1","2","1","0","1","1","0","1"
