"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_0","Input.input_1","Input.input_2","Input.input_3","Input.input_4","Input.input_5","Input.input_6","Input.input_7","Input.input_8","Input.input_9","Answer.q00","Answer.q01","Answer.q02","Answer.q10","Answer.q11","Answer.q12","Answer.q20","Answer.q21","Answer.q22","Answer.q30","Answer.q31","Answer.q32","Answer.q40","Answer.q41","Answer.q42","Answer.q50","Answer.q51","Answer.q52","Answer.q60","Answer.q61","Answer.q62","Answer.q70","Answer.q71","Answer.q72","Answer.q80","Answer.q81","Answer.q82","Answer.q90","Answer.q91","Answer.q92","Approve","Reject"
"301KG0KX9CF31BK8TF07UACE8QU2HQ","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Thu May 21 17:12:03 PDT 2020","3","BatchId:4048131;OriginalHitTemplateId:928390905;","3600","259200","Thu May 28 17:12:03 PDT 2020","","","37TD41K0AI37CMOKR46EYLOSFQDSC3","A3FQ0QLNSBUSTD","Approved","Thu May 21 17:19:21 PDT 2020","Thu May 21 17:20:20 PDT 2020","Sun May 24 17:20:20 PDT 2020","Sun May 24 17:20:34 PDT 2020","","","59","100% (21/21)","0% (0/0)","0% (0/0)","moments leading up to romney 's concession most likely fake","hollywood mourns passing of robin williams","college basketball bench has been interlocking arms since tipoff","attractive man making it work","man doing what he loves for a living needs to borrow 50 bucks","health-conscious state fair to offer steamed rice","new pill bolsters self-confidence","entire senate week spent weighing whether to restrict filibuster","dam built in the nile river has been demolished by islamic people","teen choice awards honor cory monteith with posthumous surfboard","1","0","1","1","0","1","1","0","1","1","1","1","1","1","2","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1"
"301KG0KX9CF31BK8TF07UACE8QU2HQ","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Thu May 21 17:12:03 PDT 2020","3","BatchId:4048131;OriginalHitTemplateId:928390905;","3600","259200","Thu May 28 17:12:03 PDT 2020","","","3LRKMWOKB6BRFGIWP3BGI1C9QE22ZB","A1SC3CR9BN0HZW","Approved","Thu May 21 17:32:48 PDT 2020","Thu May 21 18:27:50 PDT 2020","Sun May 24 18:27:50 PDT 2020","Sun May 24 18:28:34 PDT 2020","","","3302","100% (431/431)","100% (5/5)","0% (0/0)","moments leading up to romney 's concession most likely fake","hollywood mourns passing of robin williams","college basketball bench has been interlocking arms since tipoff","attractive man making it work","man doing what he loves for a living needs to borrow 50 bucks","health-conscious state fair to offer steamed rice","new pill bolsters self-confidence","entire senate week spent weighing whether to restrict filibuster","dam built in the nile river has been demolished by islamic people","teen choice awards honor cory monteith with posthumous surfboard","1","1","2","1","0","2","1","0","2","1","0","1","1","0","2","1","0","2","1","0","2","1","0","2","0","0","2","1","0","2"
"301KG0KX9CF31BK8TF07UACE8QU2HQ","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Thu May 21 17:12:03 PDT 2020","3","BatchId:4048131;OriginalHitTemplateId:928390905;","3600","259200","Thu May 28 17:12:03 PDT 2020","","","3TK8OJTYM2F6Y3ESQ4XPT876DDOVPR","A23HANYTQPADUC","Approved","Thu May 21 17:40:50 PDT 2020","Thu May 21 17:42:25 PDT 2020","Sun May 24 17:42:25 PDT 2020","Sun May 24 17:42:34 PDT 2020","","","95","100% (35/35)","0% (0/0)","0% (0/0)","moments leading up to romney 's concession most likely fake","hollywood mourns passing of robin williams","college basketball bench has been interlocking arms since tipoff","attractive man making it work","man doing what he loves for a living needs to borrow 50 bucks","health-conscious state fair to offer steamed rice","new pill bolsters self-confidence","entire senate week spent weighing whether to restrict filibuster","dam built in the nile river has been demolished by islamic people","teen choice awards honor cory monteith with posthumous surfboard","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1"
"302U8RURJZV48Y4LKNFV1Z6LR0VNVR","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Thu May 21 17:12:02 PDT 2020","3","BatchId:4048131;OriginalHitTemplateId:928390905;","3600","259200","Thu May 28 17:12:02 PDT 2020","","","337RC3OW06WG7IZUYC4ICRYM83NLVJ","A1SC3CR9BN0HZW","Approved","Thu May 21 17:40:22 PDT 2020","Thu May 21 18:34:09 PDT 2020","Sun May 24 18:34:09 PDT 2020","Sun May 24 18:34:34 PDT 2020","","","3227","100% (431/431)","100% (5/5)","0% (0/0)","stalker found hiding in garage of business executive","health-conscious state fair to offer steamed sushi","1,000 of company 's least valuable employees laid off","college player does makeup before game","parent company hasn't talked to sister corporation in years","dietary food pyramid updated to include 4 servings of grains","study finds only 4 of the remaining areas of country","obama has a dream about the nation again","paranoid oscar pistorius thought burglar after him","new social media start-up aims to be cross between facebook and twitter","1","0","2","1","0","2","1","0","2","1","0","2","1","1","2","1","1","2","1","0","2","1","1","2","1","0","2","1","0","2"
"302U8RURJZV48Y4LKNFV1Z6LR0VNVR","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Thu May 21 17:12:02 PDT 2020","3","BatchId:4048131;OriginalHitTemplateId:928390905;","3600","259200","Thu May 28 17:12:02 PDT 2020","","","38F5OAUN5O6CAWF8PTM4ELPC5467H5","A33XH3FNYAJ4LE","Approved","Thu May 21 17:26:35 PDT 2020","Thu May 21 17:28:07 PDT 2020","Sun May 24 17:28:07 PDT 2020","Sun May 24 17:28:34 PDT 2020","","","92","100% (6/6)","0% (0/0)","0% (0/0)","stalker found hiding in garage of business executive","health-conscious state fair to offer steamed sushi","1,000 of company 's least valuable employees laid off","college player does makeup before game","parent company hasn't talked to sister corporation in years","dietary food pyramid updated to include 4 servings of grains","study finds only 4 of the remaining areas of country","obama has a dream about the nation again","paranoid oscar pistorius thought burglar after him","new social media start-up aims to be cross between facebook and twitter","1","0","1","1","0","1","1","0","1","1","0","1","1","1","3","1","0","1","0","0","1","1","0","2","1","0","1","1","0","1"
"302U8RURJZV48Y4LKNFV1Z6LR0VNVR","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Thu May 21 17:12:02 PDT 2020","3","BatchId:4048131;OriginalHitTemplateId:928390905;","3600","259200","Thu May 28 17:12:02 PDT 2020","","","3WI0P0II62M5GZULCB1KSH1EEO6RDE","AYIFHDQSXQJ6B","Approved","Thu May 21 17:25:07 PDT 2020","Thu May 21 17:26:45 PDT 2020","Sun May 24 17:26:45 PDT 2020","Sun May 24 17:27:34 PDT 2020","","","98","100% (5/5)","0% (0/0)","0% (0/0)","stalker found hiding in garage of business executive","health-conscious state fair to offer steamed sushi","1,000 of company 's least valuable employees laid off","college player does makeup before game","parent company hasn't talked to sister corporation in years","dietary food pyramid updated to include 4 servings of grains","study finds only 4 of the remaining areas of country","obama has a dream about the nation again","paranoid oscar pistorius thought burglar after him","new social media start-up aims to be cross between facebook and twitter","1","1","2","1","0","1","1","0","1","1","1","3","1","1","3","1","0","1","1","0","1","1","1","3","1","1","3","1","1","1"
"304QEQWKZPE6XI3HI5RJVVG0NENO0F","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Thu May 21 17:12:04 PDT 2020","3","BatchId:4048131;OriginalHitTemplateId:928390905;","3600","259200","Thu May 28 17:12:04 PDT 2020","","","31LM9EDVOMMX4N2LT06EMVRHIBENJ0","A3BUAODQX3WEZU","Approved","Thu May 21 17:18:28 PDT 2020","Thu May 21 17:21:37 PDT 2020","Sun May 24 17:21:37 PDT 2020","Sun May 24 17:22:34 PDT 2020","","","189","100% (6/6)","0% (0/0)","0% (0/0)","george w. bush complains of having trouble finding decent wine since leaving white house","study reveals majority of suicides occur while trying to put fitted sheet on bed","survey finds not worth staying past fifth inning of 83-year-old baseball games","dad returns from business trip with exotic gifts","australian wildfires spur large increase in flaming animal injuries","college basketball bench has been interlocking arms since starting starting starting starting","christian bale given neutered male statuette named oscar","obama, congress must reach deal on budget by march 1, and then april 1, and then april 20, and then april 28, and then may 1","pilot thanks passengers for flying delta just before plane lands","cheap tactical win meant for cavemans from africa","1","1","2","1","1","3","1","1","1","1","1","2","1","1","1","0","0","1","1","1","2","1","1","2","1","0","1","1","0","1"
"304QEQWKZPE6XI3HI5RJVVG0NENO0F","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Thu May 21 17:12:04 PDT 2020","3","BatchId:4048131;OriginalHitTemplateId:928390905;","3600","259200","Thu May 28 17:12:04 PDT 2020","","","3RYC5T2D74NE5WXBHKSFSBI3S79PRQ","A3JHXEH79DJ83L","Approved","Thu May 21 17:18:19 PDT 2020","Thu May 21 17:19:55 PDT 2020","Sun May 24 17:19:55 PDT 2020","Sun May 24 17:20:34 PDT 2020","","","96","100% (13/13)","0% (0/0)","0% (0/0)","george w. bush complains of having trouble finding decent wine since leaving white house","study reveals majority of suicides occur while trying to put fitted sheet on bed","survey finds not worth staying past fifth inning of 83-year-old baseball games","dad returns from business trip with exotic gifts","australian wildfires spur large increase in flaming animal injuries","college basketball bench has been interlocking arms since starting starting starting starting","christian bale given neutered male statuette named oscar","obama, congress must reach deal on budget by march 1, and then april 1, and then april 20, and then april 28, and then may 1","pilot thanks passengers for flying delta just before plane lands","cheap tactical win meant for cavemans from africa","1","1","2","1","0","1","0","0","1","1","1","2","1","0","1","0","0","1","1","1","2","1","1","2","1","0","1","0","0","1"
"304QEQWKZPE6XI3HI5RJVVG0NENO0F","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Thu May 21 17:12:04 PDT 2020","3","BatchId:4048131;OriginalHitTemplateId:928390905;","3600","259200","Thu May 28 17:12:04 PDT 2020","","","3ZAK8W07I583X7L84T8UIL4FRY2U0T","A17G89QTQYZ43D","Approved","Thu May 21 17:34:02 PDT 2020","Thu May 21 17:35:35 PDT 2020","Sun May 24 17:35:35 PDT 2020","Sun May 24 17:36:34 PDT 2020","","","93","100% (13/13)","0% (0/0)","0% (0/0)","george w. bush complains of having trouble finding decent wine since leaving white house","study reveals majority of suicides occur while trying to put fitted sheet on bed","survey finds not worth staying past fifth inning of 83-year-old baseball games","dad returns from business trip with exotic gifts","australian wildfires spur large increase in flaming animal injuries","college basketball bench has been interlocking arms since starting starting starting starting","christian bale given neutered male statuette named oscar","obama, congress must reach deal on budget by march 1, and then april 1, and then april 20, and then april 28, and then may 1","pilot thanks passengers for flying delta just before plane lands","cheap tactical win meant for cavemans from africa","1","1","3","1","0","1","1","1","1","1","1","2","1","0","1","0","0","1","1","1","2","0","0","1","1","0","1","0","0","1"
"31HLTCK4BLPYY6NZXJ20BFXOQO9VGR","3YO63Q6HK5NV5JVN4VG2KIA4LQCNRW","Context-based Satirical Headline Generation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate the performance of Deep Learning methods to generate satirical headlines, given a context","meaning, semantic, similarity, text, satire, satirical, news, onion, cnn, wikipedia, wiki, funny, tagging, lol, lmao, context","$0.25","Thu May 21 17:12:04 PDT 2020","3","BatchId:4048131;OriginalHitTemplateId:928390905;","3600","259200","Thu May 28 17:12:04 PDT 2020","","","30BUDKLTXEPL3IANBZZ1VYE3MILE5J","A35CL66BEUSJ5Z","Approved","Thu May 21 17:42:18 PDT 2020","Thu May 21 17:43:04 PDT 2020","Sun May 24 17:43:04 PDT 2020","Sun May 24 17:43:34 PDT 2020","","","46","100% (181/181)","0% (0/0)","0% (0/0)","camera crew discreetly trails overweight woman for obesity segment","george r. r. martin kills off whole family","several nfl teams express interest in wilson","world's greatest human being puts 'sweet emotion' on jukebox right as area man touches fifth beer to lips","moma museum does n't even have its mona lisa","attractive woman gets $ 2,000 in cash","thousands gather for stuffed of rockefeller center turkey","rhode island votes to move 2008 primary to tomorrow","vegas gives patriots 10-point spread over chargers","'just illegalize us already,' nation's assault weapons beg","1","1","2","1","1","2","1","0","2","1","0","3","0","0","2","1","1","2","1","1","2","1","0","2","0","0","2","1","1","2"
